word_count,uppercase_ratio,exclamation_count,question_count,sentiment_score,sentiment_extremity,avg_word_length,unique_word_ratio,stock_mention_count,url_count,quote_count,source_credibility,label
205,0.47299640906044343,9,7,-0.6784230227864174,0.6784230227864174,5.999224296504363,0.2976402872457999,4,1,0,0.5591296091311801,1
265,0.1954908128851959,12,0,-0.8898443370194535,0.8898443370194535,4.650928754944837,0.40329347526800885,7,0,0,0.2974668609813861,1
394,0.19394124107900887,4,1,0.6827511812298928,0.6827511812298928,3.9170507478178456,0.32677148703023695,7,0,1,0.4680565299577023,1
64,0.5011650383816624,4,0,0.9318836428380594,0.9318836428380594,3.950399863483203,0.47537185842864177,4,2,0,0.041526309801809394,1
109,0.1650772403065438,5,4,0.947113221593327,0.947113221593327,5.015676092130182,0.36081731002800754,1,1,0,0.4987598502782734,1
354,0.44155767463872125,10,0,-0.6346010619478997,0.6346010619478997,4.31062389354153,0.48463158714838056,6,0,1,0.24599892172063992,1
279,0.35205882545641987,10,5,1.0,1.0,5.668641441583228,0.46155639335863546,5,1,0,0.423232038034104,1
14,0.8134479435681823,3,0,0.6378225685454973,0.6378225685454973,4.042337549347315,0.7861576627233721,0,1,1,0.1679084815279851,1
171,0.2627803762428075,1,4,-0.8402872313166654,0.8402872313166654,5.077186909424851,0.5141057063153202,1,0,0,0.07237542241740344,1
96,0.41950417249336674,6,5,0.5007564459684333,0.5007564459684333,5.608893107603038,0.335165544353091,8,0,0,0.6231591088140507,1
575,0.03430667146804557,0,1,0.7496320855909767,0.7496320855909767,7.057607844852345,0.8177109800105852,1,1,2,0.7039180692036854,0
442,0.021064800267504652,1,2,0.08210758053889408,0.08210758053889408,5.751881887956926,0.7626431868022168,0,2,0,0.5888424423000116,0
522,0.033039192964782534,0,0,-0.717738010203518,0.717738010203518,8.012131671163695,0.7737748032071337,0,0,4,0.7991298064599099,0
166,0.2842546193451912,10,4,-0.6415777375741158,0.6415777375741158,3.8803593651891615,0.3859440306926521,4,1,0,0.3235828475525512,1
38,0.7265915450582073,2,1,-0.78515536562638,0.78515536562638,4.262089102059099,0.5798636593674086,2,1,1,0.27334989640392987,1
167,0.3185535697842847,2,3,-0.7220559194265722,0.7220559194265722,4.160282086461008,0.5094245079742183,4,0,0,0.4549719718553911,1
97,0.15361035243685678,0,2,-0.44471764737374675,0.44471764737374675,7.116824650741727,0.8462475632788892,2,3,0,0.8617599449741374,0
91,0.11785281732099345,0,1,-0.7973635959863979,0.7973635959863979,9.132043343782108,0.7533063778655726,1,0,3,0.6265496522286926,0
44,0.7978847437485342,4,1,0.6845292101064345,0.6845292101064345,5.068207548401974,0.5609912267802459,7,0,0,0.5298192497030538,1
18,0.9277351373026139,14,4,0.9229919413021576,0.9229919413021576,4.499907451980516,0.5498706705604846,6,0,0,0.46166176494170597,1
24,0.9014264891438166,5,2,0.8717519948647308,0.8717519948647308,3.978128210015606,0.5322943478178891,3,0,0,0.4459938889702142,1
69,0.2537835690488348,5,0,0.7259793905129471,0.7259793905129471,5.029729166282322,0.44850088220425677,3,0,1,0.2965844345061098,1
35,0.8984215388844795,14,0,0.8140453094569563,0.8140453094569563,4.539875909569359,0.6387082308700774,1,1,0,0.34617403331260854,1
397,0.11100485964093351,0,2,0.4764817497039501,0.4764817497039501,7.306715853379151,0.8275207825862814,2,1,2,0.7042261928429047,0
55,0.9062146773625511,4,4,-1.0,1.0,3.909279897625726,0.7847863910802999,6,0,0,0.15526341520864506,1
48,0.8938195419941425,10,3,0.8130491391346285,0.8130491391346285,4.633040000110946,0.588182369837635,7,0,0,0.3092354153421754,1
113,0.06487982236805372,0,1,-0.5387409638404836,0.5387409638404836,7.7188984995953085,0.8200641287505306,1,2,2,0.7725387126092305,0
375,0.12059670073135129,9,2,0.7248142259152874,0.7248142259152874,4.991024005343299,0.4281863583859823,6,0,1,0.34117904681959127,1
40,0.6072843770657271,9,0,-0.983802754115794,0.983802754115794,4.0921692192808,0.7449108663913467,4,1,0,0.24327152839283145,1
12,0.6257086536739214,6,0,0.796669146358818,0.796669146358818,3.7816951452087757,0.5766925990571804,0,0,0,0.3271668908735991,1
391,0.06774700219644396,0,0,-0.2754618553212985,0.2754618553212985,5.350895387268817,0.6664269511700104,3,3,4,0.6422197339696564,0
15,0.7254539548496142,9,1,-0.9309896012639061,0.9309896012639061,3.8876130992527886,0.5430938283270818,4,0,0,0.143872296491386,1
39,0.9120498747137006,8,3,-0.8575383177742574,0.8575383177742574,3.6579369754130275,0.53146497141713,8,2,1,0.5400259293347608,1
300,0.36489353184223156,7,6,-0.6659798828876677,0.6659798828876677,4.183022189850448,0.3855659329361636,0,1,0,0.2774127240540526,1
362,0.02496730014770175,0,2,0.7107879897500314,0.7107879897500314,5.294980761126827,0.7683917966336072,3,5,4,0.5401181376881247,0
99,0.06057746828265419,0,3,-0.4394434182173089,0.4394434182173089,8.581736175638554,0.7338948404926273,0,5,4,0.44049664801051114,0
370,0.08080121566729515,0,1,-0.6276045001020235,0.6276045001020235,6.567707547519352,0.7266582942171252,0,2,3,0.3738975144266061,0
326,0.09020708747780103,0,0,0.6204922585950702,0.6204922585950702,5.971399931926805,0.8404784526792243,2,1,4,0.536180746718601,0
117,0.301394170654832,4,5,0.824225711112495,0.824225711112495,4.72751983460313,0.3707159690155206,7,2,0,0.3775163869331851,1
187,0.0,0,0,-0.621616683647229,0.621616683647229,5.566423042185753,0.6856736470691225,1,1,1,0.4623297225043747,0
377,0.09696201377584864,0,0,0.6179492115545642,0.6179492115545642,7.707845221055436,0.6975106235088341,1,4,3,0.8784824011117958,0
109,0.2562226439419502,6,4,-0.5796083605257261,0.5796083605257261,4.063715489625457,0.34971941171283,3,0,0,0.1676112072726019,1
218,0.41277531781226484,4,0,1.0,1.0,4.351799340591549,0.4301678760522325,7,1,0,0.47926326155696947,1
49,0.9256725013889402,3,3,-0.9789382927988586,0.9789382927988586,3.7191281204934583,0.7273142724398544,5,0,1,0.5313752518151933,1
545,0.05244212209692739,0,1,0.47272950079120357,0.47272950079120357,5.561455647006035,0.799380707432906,0,3,5,0.9500704349081688,0
179,0.13306147913503477,9,0,-0.7597683535621058,0.7597683535621058,3.7954021899533164,0.2829950770999678,7,0,1,0.3481012347303882,1
840,0.0,0,0,-0.7579197758908501,0.7579197758908501,7.197639250106531,0.9089117468377429,2,0,4,0.5818493359255382,0
614,0.011354406047816826,0,4,0.31568931798082317,0.31568931798082317,6.310381625117854,0.6650959233272598,0,4,5,0.8470043249424983,0
952,0.04530863708598641,0,2,-0.69408694823412,0.69408694823412,6.915608761640566,0.6342039342044853,0,1,6,0.7781150601562141,0
247,0.2881137822195112,9,4,-0.897504477070035,0.897504477070035,3.4288657789796413,0.27556895286606126,8,1,0,0.21876403682545217,1
308,0.29368421572671205,4,1,-1.0,1.0,4.101899047400722,0.3372089616555845,7,2,0,0.3078856762015316,1
385,0.08025635501365028,1,1,0.44897557311562813,0.44897557311562813,8.060715653105802,0.6400266333537493,2,0,4,0.8506275097059042,0
750,0.04823657861716987,0,1,-0.6156620594120493,0.6156620594120493,7.324381028902131,0.7821753494119678,0,4,0,0.7175695030573307,0
294,0.06519025939194478,0,1,0.6710460280328174,0.6710460280328174,5.964512803061002,0.8298071957902182,4,3,5,0.538841141894049,0
67,0.48939578552516233,10,6,0.9698779874000101,0.9698779874000101,4.564384521580993,0.46636539964595347,3,2,0,0.06280898335118124,1
89,0.3659922290507012,2,0,-0.8245702031892657,0.8245702031892657,3.83609126704584,0.5394071814340522,2,1,1,0.45701003785687566,1
402,0.37089579083994934,4,3,0.9468998561400851,0.9468998561400851,4.463657926389601,0.48530393312511333,4,0,1,0.4036897884642207,1
303,0.03088011806198642,0,0,-0.3083982958618643,0.3083982958618643,5.357126818559082,0.5879547441662872,1,2,3,0.7814378856989882,0
574,0.00616048139909884,0,2,0.2847348700431449,0.2847348700431449,7.147574117944293,0.8514760366652048,1,2,4,0.9561762241793824,0
777,0.033183932374163186,0,3,0.15017671641196534,0.15017671641196534,5.799293426948067,0.5479037752586862,0,3,4,0.549138396374902,0
615,0.03348745198775974,1,2,0.13140471421473104,0.13140471421473104,4.858683442183119,0.6355438723182543,3,2,4,0.7589095721819281,0
45,0.4395702609211472,3,4,0.9201823973750412,0.9201823973750412,3.821377339057242,0.8717962034709371,6,0,0,0.18055659344182193,1
273,0.2866602595559647,4,1,-0.9273284088995263,0.9273284088995263,4.737039985591838,0.5451089556717934,4,1,0,0.43248284466845577,1
277,0.36379177765265,4,4,-0.7472449783546604,0.7472449783546604,3.9625712994753672,0.4361364463823332,7,0,0,0.2705027217869629,1
190,0.5147194342226376,11,4,-0.8110124173427984,0.8110124173427984,4.183680534167269,0.36021448349645024,2,1,0,0.3984874821684038,1
246,0.03583870939531235,1,2,-0.34751022283976574,0.34751022283976574,7.351058181974394,0.8518614047079442,0,3,2,0.6456763224018566,0
405,0.2467700261275539,3,3,-0.7262273740467321,0.7262273740467321,3.6978455971516033,0.5614121003148576,8,2,0,0.6353773334104604,1
165,0.17432164674557016,7,2,0.49821474625300277,0.49821474625300277,5.044747680616026,0.4394856058806852,0,1,1,0.12714628468490238,1
897,0.039821195205841896,0,3,0.8495106283868085,0.8495106283868085,6.601424950004642,0.6081006478114961,0,5,2,0.5910668867711402,0
869,0.04301339112627249,0,2,0.5358277032466937,0.5358277032466937,8.18780832350253,0.8400108367544027,1,4,5,0.7701714855240399,0
242,0.3543588990326945,10,0,-0.7821274518155236,0.7821274518155236,5.472907991631496,0.43217861753649073,1,1,0,0.5413560207005867,1
129,0.3080281406058136,2,0,-0.9708469802271329,0.9708469802271329,4.132429585789463,0.3180933117597675,1,0,0,0.23736727174827163,1
114,0.34510819934257647,2,0,-0.8002894144763002,0.8002894144763002,4.474775517089182,0.6013460463706344,2,3,0,0.4568689928958176,1
65,0.4848693715762116,4,6,-0.7375550456334653,0.7375550456334653,5.546819747079478,0.5075282018127778,3,2,1,0.29645080866373485,1
55,0.8379685772536761,9,6,-0.6985470663070036,0.6985470663070036,3.3570514762608297,0.5286564470438272,5,2,0,0.12962765591168532,1
809,0.10983321347662482,1,1,-0.32776914708369476,0.32776914708369476,5.981294614232933,0.8522205219351157,0,0,1,0.9669188703952469,0
224,0.09315960875651395,1,2,-0.13862366022793704,0.13862366022793704,6.4797359623111825,0.554663464072588,1,1,1,0.3564520894328681,0
315,0.13531284861660303,6,5,0.7622532785456488,0.7622532785456488,4.246563658801813,0.44761725889997184,0,2,0,0.468169243443472,1
368,0.2701111332526322,10,4,0.7917697683314296,0.7917697683314296,5.083514985596756,0.38772713130132674,1,0,1,0.37519023276994734,1
749,0.12476515767819299,0,3,0.6355836020803978,0.6355836020803978,5.015629122099228,0.5596130138696315,0,0,4,0.531066061806241,0
331,0.43946147494331256,6,6,-0.6786349709731033,0.6786349709731033,5.6006239370028545,0.38195817346051963,7,0,0,0.6240836584952228,1
136,0.3795577729092792,4,1,0.74719416766927,0.74719416766927,3.0987013384236866,0.45740283370493695,2,2,0,0.16476890358870297,1
58,0.897871296152706,6,3,0.9035564196223982,0.9035564196223982,4.418978257298728,0.5870338779340023,2,1,0,0.4614146988686825,1
27,0.5208550021224508,10,6,0.9477569536462755,0.9477569536462755,4.806290781699239,0.746387855286105,1,1,0,0.46872049264195415,1
462,0.010661400095646964,1,2,0.049708505471050796,0.049708505471050796,4.878604760710371,0.9614390630135494,2,0,5,0.7970454516352401,0
984,0.010113412531184873,1,3,-0.5725953373457346,0.5725953373457346,8.673435941158896,0.6942851504627531,0,3,2,0.557262405867701,0
16,0.8526953928910176,12,4,-0.9533611690216979,0.9533611690216979,4.747740791134481,0.8235212806526717,1,1,0,0.5253344109925134,1
61,0.4792158173759017,5,3,0.8711903363131908,0.8711903363131908,4.157676929960128,0.4680182925362052,6,0,1,0.10960185809191254,1
671,0.028561354104029792,0,0,0.8112243173799198,0.8112243173799198,7.512656175858038,0.693594673825239,1,0,1,0.8534856643713736,0
709,0.01068084158235587,0,3,-0.6599461912208002,0.6599461912208002,4.943301493353931,0.7933779557162857,1,3,2,0.7420255514835247,0
162,0.2698490882238652,3,7,0.9875450644827117,0.9875450644827117,3.794875396337582,0.5244295608521805,0,2,0,0.5548573589999483,1
15,0.6153269009007256,9,6,0.7714832906531237,0.7714832906531237,4.225582560602416,0.5135950029133983,2,1,0,0.3433137380247637,1
40,0.493180064511238,3,1,-0.7242914944281682,0.7242914944281682,4.098961628543987,0.6974825960140852,4,0,0,0.2844545636829441,1
224,0.07665348856823671,0,1,0.23811961518689873,0.23811961518689873,6.555787841575389,0.7735351520489986,2,0,6,0.3710268363434693,0
507,0.023879156667404856,0,0,0.150894197825318,0.150894197825318,6.099669611668527,0.6979529197615904,2,5,0,1.0,0
540,0.09234967627488685,0,0,-0.906159868055861,0.906159868055861,6.7546031163799585,0.8087168285121816,1,4,4,0.3734230253871973,0
220,0.32703338971753415,3,3,-0.7491600345364171,0.7491600345364171,4.4022839838088315,0.4348936400614842,5,0,1,0.19391780049340454,1
46,0.6419893545571936,9,6,-0.706698376236427,0.706698376236427,3.6533810291415865,0.47922891382624117,2,0,0,0.3817281952676623,1
208,0.4469947300570783,6,7,-0.6051542956864175,0.6051542956864175,4.631725911687044,0.4441297621064375,4,2,1,0.3250569013611039,1
43,0.513859838366408,9,2,0.7407612983786515,0.7407612983786515,4.196007908748093,0.5595673715158123,4,0,0,0.5530042747110402,1
395,0.057499038028449294,1,1,0.13922947297860977,0.13922947297860977,4.320017129522619,0.9061990547618249,2,4,4,0.4890075183231681,0
517,0.05271516046765461,0,2,-0.02314861641408185,0.02314861641408185,6.617515001929995,0.5642565039384119,2,4,2,0.9884613084223824,0
56,0.4667400861347434,2,2,0.7689915069875136,0.7689915069875136,4.999224992005117,0.5246395609992864,0,0,0,0.518735413323494,1
138,0.35467508042387147,3,1,0.9906558344168875,0.9906558344168875,4.709471021844363,0.380291606961327,5,0,0,0.2854861524754742,1
157,0.04572942048689059,0,3,-0.04482140921340986,0.04482140921340986,6.835613709965183,0.8126433160468224,2,0,4,0.8604682037174096,0
9,0.8893756717608883,12,1,0.7285654172879261,0.7285654172879261,4.560810408022211,0.7060928656194027,3,1,0,0.3710395284922131,1
393,0.36230838864973386,10,6,0.67020285624261,0.67020285624261,5.062062542381917,0.46669248867385216,2,2,0,0.4130936903069184,1
525,0.020003969282426037,0,1,-0.23350624356486144,0.23350624356486144,5.866310167467607,0.5180463255690883,2,2,0,0.7060770901234255,0
309,0.1080924660428821,1,1,0.5234895626116013,0.5234895626116013,7.230889281466956,0.5429408349858458,0,1,5,1.0,0
670,0.06232663789437334,0,0,-0.3449584449533769,0.3449584449533769,5.214685187957649,0.599171503164663,1,5,4,0.8025228811078647,0
246,0.37990238096496065,4,4,-0.5636052591163745,0.5636052591163745,5.615722835375875,0.43997527100549644,3,0,0,0.3678420310755016,1
186,0.07502081196778075,0,2,0.23788641292626528,0.23788641292626528,7.713990523574995,0.605746817174047,0,1,4,0.9545643513291031,0
473,0.0881703863475387,1,2,0.27065577426049586,0.27065577426049586,5.637604013508906,0.869800632276932,0,0,4,0.47264522735326026,0
10,0.37710167474971995,13,0,1.0,1.0,4.779660154847704,0.8556267417207889,9,0,0,0.12001413041982756,1
340,0.1932662452794477,6,0,0.7013955227867831,0.7013955227867831,5.831781167437355,0.3502378804972845,8,0,0,0.36153610296253424,1
93,0.21700452770442538,4,5,0.593293085301942,0.593293085301942,5.283884784703461,0.5319850006021484,2,0,0,0.19601793771876647,1
137,0.24364428807667335,4,7,-0.7745790939403614,0.7745790939403614,4.675664566515462,0.4006190781868108,6,2,0,0.3032255684371511,1
123,0.20405471622999952,4,6,0.6783321865979299,0.6783321865979299,3.753862641749049,0.376575256355135,8,0,0,0.6320833923810156,1
50,0.5370907476761804,11,7,-0.691439467753575,0.691439467753575,3.971284764169645,0.5670568899773398,5,2,0,0.17861807756247683,1
293,0.012723823242964501,0,0,0.7207944786525589,0.7207944786525589,8.876154061357337,0.8819497794232283,2,4,3,0.7924011940765187,0
615,0.08917388351135758,1,0,0.3853228909318534,0.3853228909318534,7.37239393644647,0.8818561714294181,0,2,6,0.8416194320667576,0
931,0.0057458519006731695,0,2,-0.0676582015486685,0.0676582015486685,7.594022875798858,0.8223569157220674,2,2,3,0.4685566346033723,0
566,0.07179527833193847,1,0,-0.09644207081165661,0.09644207081165661,6.833564415249811,0.7416273910870386,1,4,2,0.8172066782274948,0
237,0.34691209939371004,5,5,-0.8220632008044249,0.8220632008044249,4.038636938440228,0.5435347835381498,7,1,1,0.2277721457160584,1
62,0.41752280577065704,6,4,0.8742665547505858,0.8742665547505858,4.525238406510043,0.7610939051958621,6,0,0,0.047965160220671266,1
112,0.19212058413726082,5,3,-0.9818514875236934,0.9818514875236934,3.4545744099994553,0.46390359077503585,4,0,0,0.2721791726905445,1
337,0.016830935253397915,0,2,-0.7248689598434801,0.7248689598434801,6.9127834525309515,0.8863256614559956,2,2,3,0.7877464188569944,0
119,0.07480203932464266,0,2,-0.634323848227897,0.634323848227897,7.99310245775455,0.7299878890661067,2,2,5,0.44506285825994735,0
668,0.06019566097008984,0,0,-0.5151917619445785,0.5151917619445785,9.059422177721423,0.7984960103636077,3,2,4,0.7028607477014509,0
235,0.41909658181686893,4,1,-0.66354629815067,0.66354629815067,4.639129805245459,0.39204199004259666,4,0,0,0.12093710358467394,1
104,0.20329836518143807,1,4,0.833666041460856,0.833666041460856,4.538690981690822,0.4852823469901708,6,2,1,0.5989168611835062,1
485,0.09987356397547786,0,2,-0.06557504969877793,0.06557504969877793,6.361793028237871,0.5405747417889069,2,4,2,0.7913921578549632,0
124,0.28226244474229767,6,3,0.5519444475948613,0.5519444475948613,4.512952066252445,0.5138466489135567,4,0,0,0.5600765976440462,1
61,0.7630260080340465,9,5,0.8280472800577297,0.8280472800577297,4.253351559862365,0.5409816091715263,2,0,0,0.26988232547660973,1
378,0.4762468347486503,4,6,-0.6045609128873272,0.6045609128873272,4.035735531813717,0.33475070877224194,3,1,0,0.6343420105803055,1
698,0.003215126365954538,0,0,-0.5743327220655657,0.5743327220655657,5.083860947240448,0.5444883935867497,2,3,2,0.9711242913847135,0
933,0.0,0,2,-0.5806034687098025,0.5806034687098025,7.088625494431909,0.8458342774257812,0,5,3,0.6261617345195556,0
214,0.025429922481064,0,0,-0.4776746798081838,0.4776746798081838,6.185267101153747,0.681684434363998,3,5,3,0.9267305305752619,0
14,0.8615572572267065,7,6,0.7812962558693617,0.7812962558693617,4.172414337282549,0.5365700525786226,3,1,0,0.14830207307015988,1
547,0.1362320816137332,1,2,0.31743413859269765,0.31743413859269765,9.800742755326455,0.633867536692856,1,3,3,0.9605295356633055,0
950,0.0649735955031253,0,0,0.7478235284685802,0.7478235284685802,8.139472328222261,0.7001116152290116,0,2,5,0.4100086423966928,0
832,0.09514753010218255,0,2,0.3806117319149729,0.3806117319149729,7.472978265250797,0.8035379755012348,0,0,1,0.9005684996534971,0
352,0.4389811387820003,4,0,0.7691026590918749,0.7691026590918749,4.432027698206228,0.45263452326147363,7,1,1,0.2252635607950445,1
243,0.04007206201076782,0,0,0.1651321695565367,0.1651321695565367,6.253114003353008,0.5715771020156079,1,0,2,0.6916202996427293,0
473,0.02992948960463497,0,1,0.03937304973747647,0.03937304973747647,6.077139139476159,0.7281350854333606,0,5,1,0.4334489209164978,0
164,0.1759605035278386,9,2,-0.5149166964246124,0.5149166964246124,4.021219121337714,0.44196823636671384,1,1,1,0.22194624115190265,1
144,0.09369765610720282,0,0,-0.11109474263395702,0.11109474263395702,5.52653789431872,0.5817267482676801,0,1,4,0.88823259669711,0
310,0.42083520783681105,6,0,-1.0,1.0,3.4809667139139653,0.47368459864590773,5,2,0,0.30402277333939853,1
324,0.133906894915287,0,2,0.10082478448648827,0.10082478448648827,8.82232592367046,0.6278418992333181,1,0,5,0.6250556150235845,0
321,0.00586237121648886,0,1,0.38188264763058316,0.38188264763058316,8.131312061546495,0.9220541650244616,0,0,5,0.662157457773473,0
371,0.4651242681318153,6,1,0.48143407914466324,0.48143407914466324,4.261741862069247,0.5269551955527376,5,1,1,0.23298946378422516,1
179,0.11680275609242405,0,3,0.4030541155376276,0.4030541155376276,5.68376532320793,0.8968994957384946,1,4,3,0.6506373928289956,0
731,0.013910071914553424,1,0,-0.6509402279598929,0.6509402279598929,7.294135425035078,0.8700504548952286,1,0,4,0.6442545560455257,0
704,0.09035396385899033,1,0,0.3441388880662698,0.3441388880662698,7.263623093607227,0.6121354955204624,2,0,4,0.6744742952209881,0
354,0.0,0,0,-0.4376710098543277,0.4376710098543277,5.8102386488719935,0.5893378347051907,3,2,4,0.9040882614658967,0
443,0.005847692293732068,0,0,0.10438549470823431,0.10438549470823431,6.470346340584617,0.7012153672741974,1,2,1,0.4395231261402286,0
11,0.7340781870174182,6,2,0.7959692742608868,0.7959692742608868,5.45727285361961,0.845865327728145,6,0,0,0.1939107812701342,1
433,0.023494041580859187,1,1,-0.2675436085952789,0.2675436085952789,8.989862642191133,0.7836915329797398,2,0,0,0.8492722873749994,0
258,0.18133009498767072,4,2,0.9408301324005156,0.9408301324005156,5.954283004113858,0.36409807402475347,3,0,1,0.5398163291122934,1
40,0.7164480553826027,10,6,-0.6817560883107766,0.6817560883107766,3.3262034260278175,0.8079582059867751,1,0,0,0.42832760686589305,1
417,0.44199084516287895,6,6,0.8908579779883563,0.8908579779883563,3.8508079533435593,0.35657754033622957,3,1,1,0.5610747471705516,1
56,0.7266784545093182,4,7,-0.6271506627853363,0.6271506627853363,3.930202063463901,0.8071297972788106,7,0,0,0.10250563556714345,1
228,0.12869685080489268,7,6,-0.7441045556016097,0.7441045556016097,4.9380293685301355,0.32637420531867734,0,0,0,0.5475557604719776,1
50,0.848791428976657,13,0,0.8923327898636703,0.8923327898636703,5.520288272680616,0.5873983385086756,6,1,0,0.4538752682059589,1
95,0.4777491831354436,10,2,-0.8704811883516714,0.8704811883516714,3.546558565476383,0.5560877055976029,2,0,0,0.5364010609496402,1
314,0.0044610046280698975,1,0,-0.8993839335586841,0.8993839335586841,6.141304660039848,0.6076928523842201,1,4,2,0.7443006870761026,0
749,0.040690662765009704,1,2,-0.2177623180270122,0.2177623180270122,6.756879108764725,0.6307166948849613,1,4,4,0.7977757823712707,0
851,0.058966662118201514,0,0,-0.683112293475684,0.683112293475684,8.32609757604925,0.7919427046255967,0,4,3,0.8896388890544016,0
560,0.1223128443074722,0,3,0.5401758146028146,0.5401758146028146,5.534650082183282,0.7280029639919119,0,0,6,0.39342933003095004,0
339,0.43925304443816204,1,0,-0.7777509738078227,0.7777509738078227,4.692196235719874,0.34381469607156834,3,0,0,0.5770227912293292,1
245,0.11699999331231087,8,1,-0.7874836757608124,0.7874836757608124,4.849368265578246,0.4812355908708181,9,0,0,0.21157288467449273,1
795,0.042166879802614854,0,3,0.16299735283638533,0.16299735283638533,5.575918545091321,0.5778656245968031,1,2,3,0.9260472267794013,0
18,0.6442941366561014,6,5,-0.7706391158663092,0.7706391158663092,4.997937175238293,0.6954606159976092,7,2,0,0.5912401214066793,1
103,0.43463606513931735,4,6,0.5554587563375121,0.5554587563375121,4.72109857467635,0.33406725602676934,3,0,0,0.15550765090673072,1
37,0.9407309580614317,8,6,0.8072939304857438,0.8072939304857438,4.0430119814517385,0.5746485612829568,6,0,0,0.5233078384232787,1
224,0.12165898202059161,6,5,-0.8091571967964709,0.8091571967964709,5.0293341220323,0.5162237604096552,5,1,0,0.33320517868266675,1
418,0.12702401951930659,1,2,-0.5162432629401195,0.5162432629401195,6.5647544814068075,0.6576126933530528,0,4,3,0.9555736295123731,0
183,0.30691386949819494,3,0,0.8464849465507808,0.8464849465507808,4.739815377550571,0.40998251901791805,5,1,0,0.20583809849640905,1
348,0.11433228626829363,0,3,0.5274909778330088,0.5274909778330088,7.163028543936798,0.6226989034580862,0,2,2,0.5879491103780019,0
89,0.44249977451723826,1,6,-0.71669084157804,0.71669084157804,5.000419160453729,0.4750766495040999,0,0,1,0.5235942515215775,1
357,0.08611388200983669,0,0,-0.2451139486745577,0.2451139486745577,7.965054322884651,0.889459022410757,2,1,3,0.4867030788788979,0
289,0.21928238603601746,9,0,0.7840673058937316,0.7840673058937316,4.286280568814723,0.25132724185106303,9,0,0,0.3312229729945084,1
21,0.9241581859979741,11,5,0.8622757171865286,0.8622757171865286,4.630988767032659,0.7659694596336952,1,1,0,0.4773577955362852,1
135,0.04840021341493686,0,2,0.0971669467823305,0.0971669467823305,5.8645890192126195,0.8493643870568995,0,1,1,0.6897238899408353,0
626,0.03993694971330835,1,1,0.7280133288636432,0.7280133288636432,7.968139676444642,0.7434457602792197,1,1,2,0.7813116364735018,0
41,0.5188566931551767,7,2,-0.973024407326536,0.973024407326536,3.980544543418441,0.5053168867149733,8,1,0,0.3193285176523095,1
802,0.11041245755449737,0,1,-0.044299932498915104,0.044299932498915104,6.788953539380817,0.5500622246468024,0,3,4,0.525140297135517,0
373,0.4182309885334018,5,7,-0.5504768206334458,0.5504768206334458,3.8825184839217606,0.3040189000130393,3,1,1,0.6624406197134212,1
149,0.1416282817662973,0,0,0.2359450204473409,0.2359450204473409,6.199546639673065,0.8730241867538604,1,0,2,0.43810190925102166,0
214,0.07595171251441225,0,0,0.9120754637739724,0.9120754637739724,7.090867758093789,0.5935523439685353,3,0,3,0.7528067927542766,0
72,0.1244603735925137,0,2,0.623691450188354,0.623691450188354,5.969163652951989,0.883478832336872,2,2,0,0.6869152637642002,0
245,0.41823454627834794,4,6,-0.5429838493334816,0.5429838493334816,4.565312433346106,0.29820851598606735,2,1,0,0.097211677481504,1
35,0.43710072881394285,3,4,0.6664941301237528,0.6664941301237528,4.581724938234509,0.5700217020782297,0,1,1,0.23236753653521067,1
283,0.07338682831361279,0,2,0.36351120612506005,0.36351120612506005,6.261986371213073,0.6516455502338601,1,2,5,0.8418028091286688,0
669,0.020995008180356916,0,0,0.1126659243652301,0.1126659243652301,5.946293897222937,0.8539921279272292,3,5,4,0.6573707426229672,0
330,0.27925477346391625,7,4,0.6344455614463175,0.6344455614463175,4.017634213874465,0.531968601618368,2,2,0,0.09287480550781475,1
121,0.1236420206918318,0,0,-0.82306675483468,0.82306675483468,5.476142870490977,0.6830296226396213,0,1,6,0.7882577790064236,0
905,0.09269206614317967,0,0,0.581076964028609,0.581076964028609,6.743477043845241,0.9273417811539348,2,4,5,0.6754169140838678,0
561,0.13154266679339152,1,1,0.8065993184501019,0.8065993184501019,7.635359753329006,0.7837816865280718,3,4,3,0.7696602269099545,0
223,0.032466707323217506,0,2,0.5339767664029418,0.5339767664029418,7.152797263634488,0.5680457712024788,2,2,3,0.7376654980064458,0
709,0.015942036081303443,0,1,-0.5900835273486382,0.5900835273486382,7.257888755952078,0.6301705985118418,2,1,5,0.859547562228635,0
804,0.0,0,1,-0.1259183312823693,0.1259183312823693,6.71648049310228,0.8953241523914677,1,2,1,0.6433904333758804,0
216,0.15414259587433318,2,0,-0.6492025218380623,0.6492025218380623,5.216842902088368,0.3695585920750873,1,0,0,0.05749783944233245,1
53,0.6142638499492175,9,4,0.5246913522098899,0.5246913522098899,3.8679560422475188,0.479969845534347,5,0,0,0.3317376295815555,1
223,0.03424019731895533,0,1,-0.0969477062519516,0.0969477062519516,6.208823136262893,0.624149247351994,1,0,4,0.5997759427472794,0
59,0.5975576751306032,9,5,0.5345425913145625,0.5345425913145625,3.886754092306424,0.503175207179358,5,0,0,0.38328253941589796,1
399,0.31360897289221906,6,0,0.6014182088139289,0.6014182088139289,5.425600639760178,0.36566226745729424,5,0,0,0.15951789174084302,1
557,0.04906342861222662,1,2,0.6876937688796669,0.6876937688796669,5.417817137290914,0.7998080685163806,3,1,1,0.8753611209241532,0
